user_id,location,language,account_created,follower_count,location_was_null,language_was_null,account_created_was_null,total_posts,total_likes,total_shares,total_comments,avg_likes,platforms_used,engagement_score
user_z9ike75w,"Cairo, Egypt",ru,2023-02-13,29257.0,0,0,0,5.0,12814.0,4320.0,2565.0,2562.8,2.0,3090.4
user_hydwb1c4,"Vancouver, Canada",de,2023-08-18,2516.0,0,0,0,11.0,24172.0,10644.0,4477.0,2197.4545454545455,4.0,5187.327272727272
user_po12745v,"Osaka, Japan",pt,2023-02-13,40728.0,0,0,0,9.0,24339.0,9208.0,5481.0,2704.3333333333335,4.0,5210.766666666666
user_dl3xyfx7,"Rome, Italy",hi,2023-06-05,16218.0,0,0,0,9.0,15136.0,9615.0,2974.0,1681.7777777777778,5.0,4320.188888888889
user_kjdhjed1,"Paris, France",en,2023-03-20,15413.0,0,0,0,5.0,14496.0,6468.0,1760.0,2899.2,4.0,3742.0
user_n4b1bcqh,"Melbourne, Australia",de,2023-10-31,640.0,0,0,0,9.0,18085.0,10781.0,4417.0,2009.4444444444443,4.0,5122.4222222222215
user_gcqp6ulk,"Houston, USA",zh,2023-11-21,42234.0,0,0,0,6.0,9841.0,8194.0,2382.0,1640.1666666666667,3.0,3754.6833333333334
user_gre0h06x,"Beijing, China",es,2023-11-17,23303.0,0,0,0,11.0,29486.0,13028.0,5184.0,2680.5454545454545,5.0,6285.472727272727
user_teahnr7h,"New York, USA",ja,2023-02-18,30953.0,0,0,0,11.0,21511.0,11504.0,5461.0,1955.5454545454545,5.0,5521.172727272727
user_gg2lzb94,"Cairo, Egypt",hi,2023-01-09,21301.0,0,0,0,5.0,6995.0,3354.0,2339.0,1399.0,3.0,2173.5
user_x6t03gzx,"Rome, Italy",ar,2023-10-24,5868.0,0,0,0,7.0,17163.0,6939.0,3830.0,2451.8571428571427,4.0,4073.6285714285714
user_2ytzut7i,"Mumbai, India",fr,2023-12-03,17064.0,0,0,0,14.0,40525.0,16653.0,7951.0,2894.6428571428573,5.0,8033.421428571428
user_27gl0vx8,"Shanghai, China",zh,2023-12-19,39885.0,0,0,0,5.0,4658.0,6002.0,899.0,931.6,3.0,2446.2000000000003
user_y21tyr3n,Singapore,hi,2023-06-20,26602.0,0,0,0,9.0,11696.0,13109.0,4665.0,1299.5555555555557,4.0,5515.477777777778
user_i45x0tl1,"Cairo, Egypt",ja,2023-06-10,34720.0,0,0,0,7.0,17961.0,5481.0,2839.0,2565.8571428571427,4.0,3495.0285714285715
user_bgppnqks,"Tokyo, Japan",en,2023-12-07,15171.0,0,0,0,7.0,14673.0,8143.0,3840.0,2096.1428571428573,4.0,4258.971428571429
user_cyhf4eor,"Houston, USA",es,2023-06-03,14374.0,0,0,0,9.0,24840.0,9242.0,4206.0,2760.0,2.0,4993.8
user_k050ttnw,"Shanghai, China",ru,2023-05-10,48576.0,0,0,0,6.0,12900.0,4040.0,4163.0,2150.0,3.0,3119.6
user_eveg7bqi,"Manchester, UK",ja,2023-04-27,2633.0,0,0,0,5.0,4826.0,6770.0,2636.0,965.2,3.0,3040.8
user_sb57kdx4,"Manchester, UK",pt,2023-06-04,27173.0,0,0,0,9.0,24254.0,11748.0,4184.0,2694.8888888888887,5.0,5708.644444444445
user_frdud4v4,"Dubai, UAE",ru,2023-04-15,10884.0,0,0,0,5.0,12077.0,4208.0,2636.0,2415.4,3.0,2997.3
user_5jgxm2om,"Mexico City, Mexico",en,2023-12-27,37353.0,0,0,0,7.0,23243.0,5762.0,3714.0,3320.4285714285716,4.0,4131.614285714286
user_l0mgj0v7,"Barcelona, Spain",ja,2023-10-16,35851.0,0,0,0,11.0,25064.0,9093.0,6711.0,2278.5454545454545,4.0,5209.372727272727
user_uumiilnv,"Houston, USA",es,2023-09-01,1568.0,0,0,0,12.0,23688.0,9979.0,6362.0,1974.0,4.0,5253.1
user_68enpikx,"Houston, USA",en,2023-07-26,9364.0,0,0,0,15.0,39859.0,14063.0,8272.0,2657.266666666667,4.0,7201.9333333333325
user_yt2525cx,"Beijing, China",ja,2023-10-09,13894.0,0,0,0,5.0,15450.0,7323.0,1616.0,3090.0,3.0,4065.1000000000004
user_xn2a0g8z,"Shanghai, China",ru,2023-06-14,45029.0,0,0,0,13.0,36761.0,10509.0,7040.0,2827.769230769231,5.0,5974.584615384615
user_as209gf7,"Rio de Janeiro, Brazil",ja,2023-08-27,46583.0,0,0,0,13.0,28118.0,13081.0,7176.0,2162.923076923077,4.0,6440.961538461538
user_sc6w53me,"Mexico City, Mexico",de,2023-02-04,11958.0,0,0,0,8.0,20514.0,8012.0,5113.0,2564.25,4.0,4708.325
user_i4197bhy,"New York, USA",es,2023-06-20,37933.0,0,0,0,5.0,9802.0,4214.0,2660.0,1960.4,3.0,2776.4
user_6k3wfv03,"Mexico City, Mexico",es,2023-06-09,13185.0,0,0,0,5.0,17728.0,4047.0,2582.0,3545.6,1.0,3503.2999999999997
user_vgdizrp5,"Rio de Janeiro, Brazil",ja,2023-01-14,37196.0,0,0,0,9.0,20916.0,6617.0,5008.0,2324.0,4.0,4148.7
user_i5ujajet,"São Paulo, Brazil",zh,2023-04-15,26833.0,0,0,0,11.0,17929.0,10939.0,5240.0,1629.909090909091,4.0,5144.654545454545
user_q58jkdaj,"Munich, Germany",en,2023-12-03,29659.0,0,0,0,6.0,9455.0,5517.0,2105.0,1575.8333333333333,2.0,2864.0166666666664
user_mlvgkgpu,"Seoul, South Korea",pt,2023-07-06,36362.0,0,0,0,8.0,21081.0,9777.0,3947.0,2635.125,4.0,5040.0625
user_096zrz0x,"Beijing, China",ru,2023-09-30,44273.0,0,0,0,7.0,24505.0,5610.0,2937.0,3500.714285714286,4.0,4020.757142857143
user_n2ondgx6,"Los Angeles, USA",zh,2023-07-03,44576.0,0,0,0,7.0,20535.0,7420.0,3406.0,2933.5714285714284,4.0,4373.9857142857145
user_gsa59ewq,"Houston, USA",de,2023-12-20,2194.0,0,0,0,8.0,20828.0,8146.0,3139.0,2603.5,5.0,4373.349999999999
user_7zljw927,"Lagos, Nigeria",ar,2023-06-19,15964.0,0,0,0,8.0,18889.0,9386.0,3145.0,2361.125,3.0,4625.362499999999
user_n0ok02rt,"Dubai, UAE",ru,2023-02-13,2531.0,0,0,0,18.0,34663.0,14996.0,10030.0,1925.7222222222222,5.0,7467.6611111111115
user_e36lw9zl,"Lyon, France",zh,2023-10-14,41399.0,0,0,0,11.0,25036.0,11164.0,4931.0,2276.0,4.0,5473.4
user_1ywmiv7e,"Manchester, UK",de,2023-12-15,41615.0,0,0,0,10.0,28047.0,7804.0,4612.0,2804.7,5.0,4665.95
user_0xmoolhz,"New York, USA",zh,2023-05-05,34501.0,0,0,0,9.0,15069.0,7665.0,3692.0,1674.3333333333333,4.0,3875.0666666666666
user_x47ltmhc,"Sydney, Australia",es,2023-06-11,30785.0,0,0,0,5.0,9051.0,5446.0,2545.0,1810.2,2.0,3047.9
user_v0ylmnbx,"Johannesburg, South Africa",de,2023-06-17,48811.0,0,0,0,9.0,9869.0,9063.0,4386.0,1096.5555555555557,5.0,4144.377777777778
user_y68rd0ph,"Johannesburg, South Africa",es,2023-06-04,11155.0,0,0,0,9.0,24820.0,9544.0,5444.0,2757.777777777778,5.0,5330.888888888889
user_nog4qbe8,"Shanghai, China",fr,2023-04-01,18710.0,0,0,0,6.0,16279.0,7934.0,2745.0,2713.1666666666665,4.0,4285.783333333333
user_gphppr64,"Chicago, USA",ar,2023-08-17,6219.0,0,0,0,5.0,7613.0,6123.0,2823.0,1522.6,3.0,3162.7999999999997
user_p84zb3bc,"São Paulo, Brazil",fr,2023-08-21,1245.0,0,0,0,5.0,15728.0,6997.0,2253.0,3145.6,3.0,4122.5
user_ct4c5m5p,"Manchester, UK",ru,2023-12-29,13416.0,0,0,0,12.0,18011.0,11906.0,4546.0,1500.9166666666667,5.0,5231.458333333333
user_vknr0v08,"Rome, Italy",fr,2023-06-16,15568.0,0,0,0,13.0,38830.0,8581.0,6567.0,2986.923076923077,5.0,5381.161538461538
user_839fxdlb,"Mexico City, Mexico",ar,2023-05-05,15843.0,0,0,0,6.0,18919.0,8192.0,3233.0,3153.1666666666665,2.0,4680.783333333334
user_cju18iix,"Shanghai, China",ja,2023-02-08,20584.0,0,0,0,9.0,20416.0,8510.0,5909.0,2268.4444444444443,4.0,4869.022222222222
user_acjcz2y7,"Tokyo, Japan",en,2023-06-11,35112.0,0,0,0,6.0,9464.0,6049.0,3790.0,1577.3333333333333,4.0,3361.366666666667
user_nwe87ftw,"Chicago, USA",zh,2023-12-16,20021.0,0,0,0,6.0,15216.0,5383.0,2686.0,2536.0,3.0,3420.0999999999995
user_tduwgto2,"London, UK",ja,2023-10-14,27272.0,0,0,0,11.0,23267.0,13014.0,6766.0,2115.181818181818,4.0,6314.990909090909
user_93hbc8xe,"Mumbai, India",zh,2023-12-23,33087.0,0,0,0,9.0,23053.0,8490.0,3459.0,2561.4444444444443,3.0,4519.522222222222
user_hm5gz5e1,"Vancouver, Canada",fr,2023-10-15,33552.0,0,0,0,9.0,20143.0,8159.0,5978.0,2238.1111111111113,3.0,4762.355555555556
user_kacnf91b,"São Paulo, Brazil",hi,2023-06-13,38771.0,0,0,0,7.0,16555.0,4492.0,3667.0,2365.0,3.0,3263.5
user_7ai9sd8e,"Munich, Germany",fr,2023-05-20,8361.0,0,0,0,6.0,11941.0,3801.0,2774.0,1990.1666666666667,4.0,2690.1833333333334
user_my2pinn7,"Chicago, USA",de,2023-06-05,1038.0,0,0,0,7.0,11075.0,6827.0,2661.0,1582.142857142857,4.0,3371.3714285714286
user_bmay5rsp,"Cairo, Egypt",pt,2023-11-08,30587.0,0,0,0,7.0,16919.0,9308.0,2574.0,2417.0,3.0,4515.7
user_01mu2x1s,"Toronto, Canada",es,2023-11-02,25887.0,0,0,0,9.0,27233.0,14972.0,4731.0,3025.8888888888887,5.0,6950.744444444444
user_brtwxcm4,"Seoul, South Korea",ar,2023-12-12,1802.0,0,0,0,7.0,17356.0,8342.0,4800.0,2479.4285714285716,4.0,4702.314285714286
user_hs5g35ed,"Lagos, Nigeria",fr,2023-11-13,14960.0,0,0,0,10.0,14483.0,10491.0,5168.0,1448.3,4.0,4905.05
user_qv5ox0hb,"Rio de Janeiro, Brazil",en,2023-03-01,7724.0,0,0,0,9.0,11500.0,9651.0,4707.0,1277.7777777777778,4.0,4475.588888888889
user_5gi9jn4u,Singapore,en,2023-08-09,16464.0,0,0,0,9.0,28796.0,9330.0,4927.0,3199.5555555555557,4.0,5384.177777777777
user_j7xaj4fm,"Barcelona, Spain",ar,2023-10-06,35153.0,0,0,0,7.0,9483.0,4287.0,2833.0,1354.7142857142858,2.0,2530.057142857143
user_xgtlx302,"Lagos, Nigeria",ru,2023-07-20,42854.0,0,0,0,3.0,7009.0,3224.0,1613.0,2336.3333333333335,3.0,2457.9666666666667
user_cax2bqkt,"Milan, Italy",es,2023-02-18,2589.0,0,0,0,8.0,21840.0,8618.0,4317.0,2730.0,4.0,4813.8
user_0z594tjp,"Lyon, France",zh,2023-02-25,36674.0,0,0,0,6.0,17736.0,3414.0,3150.0,2956.0,2.0,3132.2
user_bb3ygvae,Singapore,ja,2023-09-13,3302.0,0,0,0,7.0,8201.0,5400.0,3240.0,1171.5714285714287,4.0,2853.785714285714
user_yr80oaxg,"Osaka, Japan",fr,2023-01-09,30039.0,0,0,0,12.0,31078.0,13833.0,5815.0,2589.8333333333335,4.0,6607.816666666667
user_smlx8234,"Mumbai, India",ru,2023-03-07,23563.0,0,0,0,6.0,16358.0,3930.0,2633.0,2726.3333333333335,5.0,3068.766666666667
user_rbvbyj5y,"London, UK",ru,2023-08-24,2857.0,0,0,0,6.0,9270.0,7419.0,4702.0,1545.0,4.0,3938.6
user_t0w6rkg0,"Melbourne, Australia",ja,2023-06-24,36025.0,0,0,0,8.0,18400.0,10122.0,3383.0,2300.0,4.0,4863.200000000001
user_k323dctm,"Barcelona, Spain",ar,2023-07-24,13404.0,0,0,0,4.0,9671.0,2821.0,1529.0,2417.75,3.0,2360.9750000000004
user_ldp69jyi,"Houston, USA",en,2023-08-20,10057.0,0,0,0,9.0,17946.0,12826.0,5106.0,1994.0,4.0,5865.999999999999
user_716l1rz5,"Mexico City, Mexico",zh,2023-09-06,41236.0,0,0,0,13.0,33317.0,16643.0,8151.0,2562.846153846154,5.0,7904.523076923077
user_c598rgin,"Johannesburg, South Africa",ar,2023-09-23,34632.0,0,0,0,9.0,26668.0,10947.0,6281.0,2963.1111111111113,4.0,6021.855555555555
user_z05ow6gf,"Melbourne, Australia",ja,2023-08-31,40052.0,0,0,0,4.0,11282.0,3543.0,3001.0,2820.5,2.0,3073.3499999999995
user_pa5oa4sx,"Lagos, Nigeria",ar,2023-08-05,42422.0,0,0,0,4.0,15757.0,1878.0,1289.0,3939.25,2.0,2790.8250000000003
user_nfgm6ygg,"London, UK",hi,2023-11-23,44364.0,0,0,0,7.0,9618.0,9539.0,2473.0,1374.0,4.0,4043.2999999999997
user_w3hcoi82,"São Paulo, Brazil",zh,2023-04-17,11287.0,0,0,0,13.0,31120.0,12263.0,7387.0,2393.846153846154,4.0,6353.223076923077
user_f3mpmelw,"Lagos, Nigeria",es,2023-01-15,42636.0,0,0,0,5.0,9327.0,4785.0,1819.0,1865.4,3.0,2732.0
user_e4woaioc,"Mexico City, Mexico",ja,2023-05-16,19459.0,0,0,0,9.0,18166.0,10820.0,4244.0,2018.4444444444443,4.0,5104.022222222223
user_gv4hxtvt,"Mexico City, Mexico",pt,2023-09-29,42219.0,0,0,0,6.0,11656.0,6970.0,2462.0,1942.6666666666667,2.0,3554.7333333333336
user_qpyuqb17,"Madrid, Spain",es,2023-02-15,3564.0,0,0,0,7.0,20268.0,8538.0,4049.0,2895.4285714285716,4.0,4818.914285714286
user_8gk2so0l,"Melbourne, Australia",hi,2023-11-03,44235.0,0,0,0,10.0,28917.0,9944.0,4200.0,2891.7,5.0,5269.049999999999
user_ncbd7ffc,"Toronto, Canada",ar,2023-09-03,6667.0,0,0,0,9.0,26005.0,5905.0,5190.0,2889.4444444444443,5.0,4254.222222222223
user_edi9lmxp,"Madrid, Spain",de,2023-10-04,22782.0,0,0,0,13.0,25639.0,14694.0,6490.0,1972.2307692307693,5.0,6692.315384615385
user_vhbx0pma,"Rio de Janeiro, Brazil",zh,2023-10-01,12556.0,0,0,0,10.0,30925.0,10626.0,4854.0,3092.5,5.0,5704.849999999999
user_35tibb0k,"Shanghai, China",hi,2023-05-28,24318.0,0,0,0,10.0,21498.0,10528.0,5031.0,2149.8,5.0,5239.5
user_tv6wlfth,"Manchester, UK",pt,2023-01-31,34803.0,0,0,0,5.0,13695.0,5579.0,1456.0,2739.0,3.0,3334.3999999999996
user_bz6biydx,"Barcelona, Spain",hi,2023-11-24,15283.0,0,0,0,9.0,21436.0,6540.0,4070.0,2381.777777777778,4.0,3966.8888888888887
user_extpr91a,"Chicago, USA",fr,2023-02-27,3802.0,0,0,0,4.0,12132.0,3901.0,2793.0,3033.0,2.0,3245.4
user_98oho4g9,"Berlin, Germany",es,2023-10-21,27521.0,0,0,0,6.0,18646.0,5406.0,3707.0,3107.6666666666665,3.0,3917.0333333333333
user_qdztdeac,"Melbourne, Australia",zh,2023-08-27,14266.0,0,0,0,14.0,38786.0,14181.0,8523.0,2770.4285714285716,5.0,7344.114285714286
user_lud7izx7,"Paris, France",ru,2023-01-13,31791.0,0,0,0,5.0,11559.0,4194.0,1417.0,2311.8,3.0,2697.5000000000005
user_jzxknj0a,"Tokyo, Japan",en,2023-07-21,23133.0,0,0,0,5.0,14251.0,4610.0,2136.0,2850.2,4.0,3235.3
user_krbg23md,"Barcelona, Spain",ja,2023-01-25,31996.0,0,0,0,9.0,20336.0,10018.0,3928.0,2259.5555555555557,5.0,4920.777777777778
user_0j0vawcx,"Houston, USA",ja,2023-08-20,16446.0,0,0,0,8.0,19202.0,6730.0,4153.0,2400.25,5.0,4049.725
user_ral75hq0,"Shanghai, China",ja,2023-06-01,15628.0,0,0,0,10.0,21530.0,10582.0,4661.0,2153.0,4.0,5183.3
user_yh4mti67,"Milan, Italy",de,2023-11-04,28053.0,0,0,0,7.0,13580.0,7943.0,5175.0,1940.0,3.0,4387.9
user_v3gdku2a,"Melbourne, Australia",zh,2023-04-14,39286.0,0,0,0,7.0,18395.0,7581.0,5093.0,2627.8571428571427,3.0,4606.828571428571
user_q3gj5tmv,"Beijing, China",ja,2023-04-17,33820.0,0,0,0,7.0,15296.0,6440.0,3431.0,2185.1428571428573,5.0,3710.7714285714283
user_jca45sot,"Mumbai, India",zh,2023-12-07,35921.0,0,0,0,5.0,3465.0,3268.0,1334.0,693.0,3.0,1593.7
user_sfnffvo4,"Vancouver, Canada",en,2023-12-15,42582.0,0,0,0,7.0,17859.0,8043.0,3096.0,2551.285714285714,3.0,4307.742857142857
user_yox4craa,"Melbourne, Australia",ja,2023-04-22,24319.0,0,0,0,8.0,24694.0,7524.0,3360.0,3086.75,4.0,4472.575
user_yjzkhyez,"Tokyo, Japan",ar,2023-08-20,5089.0,0,0,0,10.0,22532.0,12015.0,4631.0,2253.2,5.0,5657.3
user_15fd58cq,"Lyon, France",de,2023-08-14,16272.0,0,0,0,8.0,20472.0,9703.0,4575.0,2559.0,3.0,5105.4
user_kiebkz7i,"Sydney, Australia",hi,2023-06-28,34969.0,0,0,0,11.0,29227.0,10831.0,6045.0,2657.0,4.0,5786.799999999999
user_us4gqp8w,"Cairo, Egypt",es,2023-06-21,23708.0,0,0,0,8.0,22348.0,9433.0,5430.0,2793.5,5.0,5312.65
user_oxswrjmr,"Delhi, India",ja,2023-12-12,48467.0,0,0,0,4.0,12361.0,2341.0,2335.0,3090.25,2.0,2714.425
user_94hehp26,"London, UK",ar,2023-05-02,33258.0,0,0,0,13.0,32028.0,14741.0,4609.0,2463.6923076923076,4.0,6575.946153846154
user_xqqs2vme,"Sydney, Australia",de,2023-05-11,24857.0,0,0,0,7.0,16858.0,8953.0,2816.0,2408.285714285714,4.0,4453.242857142857
user_sdb7mjpm,"Dubai, UAE",pt,2023-01-27,14894.0,0,0,0,9.0,17016.0,11379.0,3856.0,1890.6666666666667,3.0,5130.233333333333
user_ep20r6t6,"Shanghai, China",de,2023-04-27,12761.0,0,0,0,8.0,19658.0,11060.0,4197.0,2457.25,5.0,5386.025
user_c66mua3o,"Rome, Italy",hi,2023-05-09,34339.0,0,0,0,8.0,17283.0,6828.0,4416.0,2160.375,5.0,4011.7875000000004
user_7ttenau3,"Milan, Italy",pt,2023-12-10,37288.0,0,0,0,3.0,2584.0,2665.0,1629.0,861.3333333333334,3.0,1555.9666666666667
user_2suxlz6r,"Toronto, Canada",de,2023-06-26,24550.0,0,0,0,8.0,22430.0,6107.0,4295.0,2803.75,3.0,4092.975
user_34p96r93,"Tokyo, Japan",ru,2023-03-22,40540.0,0,0,0,11.0,23171.0,11762.0,5422.0,2106.4545454545455,4.0,5666.227272727272
user_3l8kzask,"Seoul, South Korea",es,2023-09-10,11009.0,0,0,0,10.0,10744.0,10469.0,4674.0,1074.4,4.0,4612.7
user_lpjugo20,"Beijing, China",zh,2023-10-30,15848.0,0,0,0,6.0,17374.0,8543.0,3221.0,2895.6666666666665,3.0,4654.933333333333
user_fmv8168w,"Munich, Germany",fr,2023-08-18,32817.0,0,0,0,11.0,24327.0,10276.0,3288.0,2211.5454545454545,5.0,4846.172727272728
user_bf5c7eq4,"Lyon, France",hi,2023-06-04,10579.0,0,0,0,8.0,8679.0,7500.0,3855.0,1084.875,2.0,3563.4375
user_6foacnhi,"Beijing, China",es,2023-04-17,48467.0,0,0,0,8.0,19494.0,9635.0,3635.0,2436.75,3.0,4835.875
user_ysobum87,"Seoul, South Korea",ar,2023-08-08,34867.0,0,0,0,9.0,26293.0,10999.0,5972.0,2921.4444444444443,4.0,5954.822222222221
user_uha46wkt,"Tokyo, Japan",es,2023-01-12,36894.0,0,0,0,10.0,22011.0,12029.0,4856.0,2201.1,3.0,5680.45
user_5e327fyv,"Shanghai, China",en,2023-03-27,14216.0,0,0,0,9.0,20162.0,7414.0,4782.0,2240.222222222222,4.0,4300.711111111112
user_qaysndm3,"Sydney, Australia",ar,2023-01-31,39448.0,0,0,0,8.0,12825.0,9752.0,4526.0,1603.125,2.0,4632.3625
user_dixsdewf,"Beijing, China",es,2023-09-13,45746.0,0,0,0,6.0,12631.0,5786.0,3264.0,2105.1666666666665,5.0,3441.1833333333334
user_nsycb2gi,"New York, USA",ja,2023-12-15,49104.0,0,0,0,6.0,4204.0,5218.0,2314.0,700.6666666666666,5.0,2378.5333333333333
user_irfxbf0q,"Johannesburg, South Africa",fr,2023-09-17,3238.0,0,0,0,8.0,18474.0,9929.0,5080.0,2309.25,4.0,5149.325
user_8i81i0p7,"Los Angeles, USA",en,2023-01-02,49518.0,0,0,0,9.0,21053.0,8527.0,3289.0,2339.222222222222,5.0,4385.511111111111
user_rbtp63n2,"Munich, Germany",en,2023-12-17,49119.0,0,0,0,11.0,23221.0,9825.0,5945.0,2111.0,5.0,5192.0
user_4irinnz8,"Los Angeles, USA",ru,2023-06-02,38751.0,0,0,0,7.0,19994.0,7335.0,4585.0,2856.285714285714,2.0,4545.642857142857
user_ihrxnz9u,"Mexico City, Mexico",fr,2023-12-09,18006.0,0,0,0,4.0,10825.0,3120.0,3154.0,2706.25,3.0,2919.925
user_ouqw1ta1,"Tokyo, Japan",es,2023-11-21,38452.0,0,0,0,6.0,12065.0,4773.0,2531.0,2010.8333333333333,2.0,2943.5166666666664
user_rr1uzkql,"Milan, Italy",de,2023-10-31,1069.0,0,0,0,14.0,26382.0,13789.0,6196.0,1884.4285714285713,5.0,6318.114285714285
user_azj09nr4,"London, UK",es,2023-05-02,40700.0,0,0,0,8.0,9961.0,7861.0,4402.0,1245.125,3.0,3861.2625
user_xg8l4fvi,"Rio de Janeiro, Brazil",hi,2023-06-13,18949.0,0,0,0,12.0,28277.0,12323.0,6892.0,2356.4166666666665,3.0,6253.508333333333
user_5r58l1kr,"Osaka, Japan",zh,2023-09-13,23520.0,0,0,0,11.0,31328.0,15703.0,6481.0,2848.0,4.0,7431.099999999999
user_2413uvvt,Singapore,es,2023-05-25,18809.0,0,0,0,8.0,22848.0,5982.0,2722.0,2856.0,3.0,3767.0
user_8776jund,"Delhi, India",en,2023-03-07,21147.0,0,0,0,12.0,28941.0,15641.0,5747.0,2411.75,5.0,7047.575000000001
user_4wv36fuu,"Osaka, Japan",fr,2023-03-31,23582.0,0,0,0,9.0,23903.0,10844.0,3776.0,2655.8888888888887,4.0,5336.344444444444
user_084pfdpp,"Melbourne, Australia",ar,2023-02-11,33781.0,0,0,0,5.0,10699.0,5811.0,1597.0,2139.8,3.0,3132.6
user_7m4jcssq,"Rome, Italy",hi,2023-02-26,1114.0,0,0,0,7.0,11395.0,6550.0,3508.0,1627.857142857143,4.0,3480.5285714285715
user_5wc8pv88,Singapore,zh,2023-12-08,39341.0,0,0,0,6.0,10308.0,6931.0,3811.0,1718.0,4.0,3700.5
user_1fg1p9nd,"Mumbai, India",de,2023-11-30,28852.0,0,0,0,5.0,14100.0,5068.0,2597.0,2820.0,3.0,3449.7999999999997
user_51vr42t3,"Osaka, Japan",ja,2023-08-04,26761.0,0,0,0,12.0,22991.0,13092.0,6030.0,1915.9166666666667,5.0,6091.558333333333
user_3g7d4564,"Johannesburg, South Africa",pt,2023-12-27,36459.0,0,0,0,5.0,15358.0,4385.0,2491.0,3071.6,3.0,3349.5
user_ofpvkxmw,"Paris, France",ar,2023-10-14,42898.0,0,0,0,10.0,22054.0,11208.0,5347.0,2205.4,4.0,5534.5
user_42iz424k,"Rio de Janeiro, Brazil",hi,2023-08-30,15154.0,0,0,0,12.0,29019.0,11386.0,4360.0,2418.25,4.0,5496.924999999999
user_g634p4h2,"Cairo, Egypt",ru,2023-04-15,25978.0,0,0,0,12.0,30152.0,11158.0,7034.0,2512.6666666666665,5.0,6010.533333333334
user_7djuqed1,"Shanghai, China",zh,2023-03-11,26907.0,0,0,0,7.0,13354.0,5471.0,3502.0,1907.7142857142858,3.0,3295.557142857143
user_y6jql5am,"Mexico City, Mexico",en,2023-06-02,46697.0,0,0,0,3.0,1597.0,3596.0,1277.0,532.3333333333334,2.0,1600.3666666666668
user_j3tr99n2,"Osaka, Japan",de,2023-12-17,23154.0,0,0,0,9.0,21651.0,8465.0,4474.0,2405.6666666666665,4.0,4637.133333333333
user_h39vyus8,"Berlin, Germany",pt,2023-01-28,38397.0,0,0,0,9.0,24824.0,10695.0,4072.0,2758.222222222222,4.0,5402.011111111111
user_kk7dutiy,"Rio de Janeiro, Brazil",en,2023-01-05,19785.0,0,0,0,8.0,22863.0,9062.0,4761.0,2857.875,4.0,5099.7375
user_jslp3nh3,"Paris, France",en,2023-01-08,30660.0,0,0,0,5.0,15464.0,6292.0,1790.0,3092.8,3.0,3792.0
user_gp93zm40,"Johannesburg, South Africa",es,2023-10-23,9875.0,0,0,0,6.0,14638.0,5193.0,3237.0,2439.6666666666665,3.0,3425.133333333333
user_i6bgsjcr,"Barcelona, Spain",pt,2023-01-14,1654.0,0,0,0,7.0,19747.0,5052.0,2685.0,2821.0,3.0,3463.1
user_kk8r2fjf,"Rio de Janeiro, Brazil",ar,2023-04-14,12935.0,0,0,0,10.0,5761.0,11735.0,5865.0,576.1,5.0,4981.55
user_hq1akhdd,"Osaka, Japan",ja,2023-09-05,10354.0,0,0,0,9.0,25511.0,9005.0,5577.0,2834.5555555555557,4.0,5234.177777777777
user_npcpkikb,"Osaka, Japan",ja,2023-12-20,27589.0,0,0,0,9.0,18296.0,10674.0,7225.0,2032.888888888889,4.0,5663.644444444444
user_u02jbwra,"London, UK",de,2023-01-24,8141.0,0,0,0,9.0,13467.0,7184.0,4565.0,1496.3333333333333,3.0,3816.3666666666663
user_1txxsoau,"Dubai, UAE",ru,2023-05-01,17465.0,0,0,0,6.0,14754.0,5179.0,4247.0,2459.0,4.0,3632.6
user_fxsobysv,"Sydney, Australia",es,2023-12-17,10948.0,0,0,0,8.0,18014.0,6422.0,3961.0,2251.75,4.0,3844.675
user_ha9bzru4,"Toronto, Canada",de,2023-04-09,608.0,0,0,0,10.0,26662.0,9223.0,5941.0,2666.2,5.0,5288.2
user_xe0wxe5p,"Osaka, Japan",de,2023-10-16,15012.0,0,0,0,5.0,13424.0,3526.0,1659.0,2684.8,3.0,2732.0
user_x87qma0e,"Lagos, Nigeria",fr,2023-03-28,39223.0,0,0,0,6.0,14431.0,5948.0,3238.0,2405.1666666666665,5.0,3634.583333333333
user_j5tr3n1z,"Osaka, Japan",de,2023-07-16,29666.0,0,0,0,11.0,27580.0,11253.0,5578.0,2507.2727272727275,4.0,5745.136363636364
user_m5o36yfr,"Rio de Janeiro, Brazil",ar,2023-08-11,36159.0,0,0,0,13.0,27025.0,10548.0,5595.0,2078.846153846154,5.0,5322.823076923077
user_248wgev4,"Osaka, Japan",zh,2023-03-16,9888.0,0,0,0,7.0,15497.0,8372.0,4405.0,2213.8571428571427,4.0,4499.528571428571
user_c4qqdoi5,"Sydney, Australia",de,2023-08-09,44786.0,0,0,0,7.0,20615.0,6440.0,2938.0,2945.0,5.0,3992.1
user_778m0v2w,"Toronto, Canada",hi,2023-11-18,36094.0,0,0,0,6.0,12509.0,4979.0,4065.0,2084.8333333333335,3.0,3349.116666666667
user_st7yzsas,"Lyon, France",ru,2023-08-29,9870.0,0,0,0,6.0,8059.0,5139.0,2780.0,1343.1666666666667,1.0,2769.2833333333333
user_cqevrtnt,"Johannesburg, South Africa",ja,2023-12-04,5823.0,0,0,0,5.0,8750.0,5232.0,2147.0,1750.0,3.0,2874.0
