user_id,location,language,account_created,follower_count,location_was_null,language_was_null,account_created_was_null
user_jm7686o2,"Rome, Italy",en,2023-03-23,3152.0,0,0,0
user_0jp66e6p,"São Paulo, Brazil",es,2023-06-21,21437.0,0,0,0
user_45oah4w1,"Tokyo, Japan",hi,2023-09-25,43306.0,0,0,0
user_x3ozm1i6,"Lagos, Nigeria",ru,2023-08-02,39598.0,0,0,0
user_8ryfkdug,"Mumbai, India",hi,2023-08-07,34796.0,0,0,0
user_d3ymednx,"Lyon, France",zh,2023-07-27,17904.0,0,0,0
user_4jixdawy,"Barcelona, Spain",pt,2023-01-01,3507.0,0,0,0
user_oarrz3h1,"Los Angeles, USA",de,2023-09-07,36319.0,0,0,0
user_z5l7dqzu,"Delhi, India",fr,2023-03-31,22128.0,0,0,0
user_pnb7ohhm,"Delhi, India",ru,2023-01-16,23748.0,0,0,0
user_wb4t2r58,"Chicago, USA",es,2023-02-28,8509.0,0,0,0
user_nlubv6mf,"Vancouver, Canada",fr,2023-08-18,41962.0,0,0,0
user_i52at5kz,"Vancouver, Canada",pt,2023-05-11,5608.0,0,0,0
user_44h4xl31,"Houston, USA",ru,2023-11-12,48691.0,0,0,0
user_skl4j2ok,Singapore,ar,2023-02-24,47412.0,0,0,0
user_2a9bu71t,"Los Angeles, USA",fr,2023-08-15,20046.0,0,0,0
user_37dj1hp7,"Dubai, UAE",fr,2023-08-11,28253.0,0,0,0
user_cbswmk3b,"Beijing, China",ru,2023-02-22,8109.0,0,0,0
user_rifmkpck,"Mumbai, India",ar,2023-01-06,1074.0,0,0,0
user_t38nl55r,"Berlin, Germany",ja,2023-06-09,6743.0,0,0,0
user_wbk1x0kc,"Vancouver, Canada",fr,2023-01-06,41361.0,0,0,0
user_9r55gqow,"Cairo, Egypt",es,2023-08-20,29901.0,0,0,0
user_bqemwj0m,"Dubai, UAE",fr,2023-01-01,14780.0,0,0,0
user_7rdiojrn,"Mumbai, India",ja,2023-12-17,40870.0,0,0,0
user_44c2rr04,"Mumbai, India",ar,2023-10-26,33035.0,0,0,0
user_zmk7o7v0,"Mexico City, Mexico",ru,2023-06-23,14414.0,0,0,0
user_sq4ch5k2,"Chicago, USA",en,2023-12-30,11867.0,0,0,0
user_fbi471s9,"Shanghai, China",fr,2023-10-30,2778.0,0,0,0
user_v4g3pbbm,"Chicago, USA",zh,2023-08-10,24691.0,0,0,0
user_ukynz4tc,"Tokyo, Japan",ja,2023-06-26,32068.0,0,0,0
user_w4p8zi5g,"Madrid, Spain",hi,2023-02-10,7103.0,0,0,0
user_ear3km1w,"Barcelona, Spain",ru,2023-08-01,2797.0,0,0,0
user_0xl8jeow,"Dubai, UAE",pt,2023-02-14,24454.0,0,0,0
user_bexy30h4,"Mumbai, India",en,2023-04-14,44016.0,0,0,0
user_tdtogzrh,"Paris, France",hi,2023-12-01,42085.0,0,0,0
user_qztfr35l,"Vancouver, Canada",ar,2023-01-29,39486.0,0,0,0
user_yti77nnr,"Toronto, Canada",en,2023-05-15,24728.0,0,0,0
user_yu2w96i5,"Delhi, India",hi,2023-03-19,9772.0,0,0,0
user_056jjlrt,Singapore,ja,2023-01-16,41352.0,0,0,0
user_kywmd97r,"Cairo, Egypt",ar,2023-05-26,47309.0,0,0,0
user_mc45jax7,"Madrid, Spain",en,2023-08-09,32003.0,0,0,0
user_9ah9kjau,"Beijing, China",fr,2023-11-10,43313.0,0,0,0
user_skyrjwge,"Chicago, USA",en,2023-09-25,17357.0,0,0,0
user_8rtb88jl,"Mexico City, Mexico",ru,2023-07-23,15053.0,0,0,0
user_ml9aeuua,"Beijing, China",ja,2023-02-02,37131.0,0,0,0
user_1ol09hyk,"Sydney, Australia",ru,2023-10-11,42907.0,0,0,0
user_5a2qumkk,"Madrid, Spain",es,2023-04-06,45960.0,0,0,0
user_2515g13o,"Melbourne, Australia",fr,2023-12-05,25991.0,0,0,0
user_nceqgt3f,"Toronto, Canada",es,2023-04-26,41263.0,0,0,0
user_a0bf0ref,"Madrid, Spain",pt,2023-11-25,29706.0,0,0,0
user_pepwpd8e,"Lyon, France",pt,2023-05-27,4752.0,0,0,0
user_evp5iscs,"Shanghai, China",es,2023-11-27,20700.0,0,0,0
user_ubmd2e2f,"Madrid, Spain",zh,2023-01-26,40338.0,0,0,0
user_2a5282v7,"Toronto, Canada",hi,2023-10-13,18564.0,0,0,0
user_ypmvx9m4,"Manchester, UK",es,2023-01-19,35088.0,0,0,0
user_8relh62l,"Munich, Germany",zh,2023-08-19,1151.0,0,0,0
user_nkptgzfk,"Paris, France",ja,2023-09-09,38786.0,0,0,0
user_ze63it02,"Milan, Italy",ja,2023-04-06,37116.0,0,0,0
user_rv5qhh6q,"Manchester, UK",pt,2023-03-23,5256.0,0,0,0
user_4kq6t8bb,"Seoul, South Korea",en,2023-05-08,38929.0,0,0,0
user_8az9uasg,"Cairo, Egypt",zh,2023-10-24,6263.0,0,0,0
user_nj30zbtv,"Mumbai, India",de,2023-01-17,18202.0,0,0,0
user_38xako3d,"Johannesburg, South Africa",en,2023-05-20,26614.0,0,0,0
user_kz59girv,"Dubai, UAE",pt,2023-08-19,48794.0,0,0,0
user_h7u7wi0n,"Delhi, India",ja,2023-06-17,37912.0,0,0,0
user_yrth0u5v,"Milan, Italy",hi,2023-08-21,6499.0,0,0,0
user_aaiari8o,"Rome, Italy",ar,2023-08-18,16038.0,0,0,0
user_wf6fogvd,"Osaka, Japan",de,2023-09-12,48576.0,0,0,0
user_ywa69u1f,"Milan, Italy",zh,2023-09-30,21259.0,0,0,0
user_df7hi7fy,"London, UK",ja,2023-09-05,25475.0,0,0,0
user_7jn7qu75,"Sydney, Australia",ja,2023-07-14,25306.0,0,0,0
user_dtqoi70v,"New York, USA",en,2023-03-21,43807.0,0,0,0
user_pk1ptdj4,"Dubai, UAE",ru,2023-11-16,48116.0,0,0,0
user_yx62v2ol,"Delhi, India",fr,2023-06-08,21569.0,0,0,0
user_hko8pxwz,"Chicago, USA",es,2023-03-08,42258.0,0,0,0
user_jnknxe13,"Lagos, Nigeria",ar,2023-08-30,35496.0,0,0,0
user_hdwsy3nf,"Vancouver, Canada",fr,2023-03-28,10597.0,0,0,0
user_ga23fa19,"Toronto, Canada",fr,2023-08-11,17759.0,0,0,0
user_e68x1vfa,"New York, USA",hi,2023-05-18,14402.0,0,0,0
user_40dkmjju,"Delhi, India",ru,2023-09-15,24631.0,0,0,0
user_cdzp4vm2,"Beijing, China",ru,2023-05-22,11187.0,0,0,0
user_3u7xgcuc,"Rome, Italy",fr,2023-10-06,11332.0,0,0,0
user_4mu1c80o,"Houston, USA",fr,2023-05-13,11711.0,0,0,0
user_7vqtuvea,"Milan, Italy",fr,2023-04-29,29183.0,0,0,0
user_j5l1l3j3,"Milan, Italy",ja,2023-08-03,24370.0,0,0,0
user_t635oen6,"Johannesburg, South Africa",ru,2023-09-17,4167.0,0,0,0
user_8svvq28t,"Tokyo, Japan",de,2023-07-11,14540.0,0,0,0
user_a3pgcgw9,"São Paulo, Brazil",ru,2023-01-05,9882.0,0,0,0
user_c6zjvhsi,"Munich, Germany",pt,2023-08-30,20781.0,0,0,0
user_mzxfajfz,Singapore,hi,2023-02-28,24372.0,0,0,0
user_04aagjp1,"Rio de Janeiro, Brazil",de,2023-10-31,19180.0,0,0,0
user_fhm7i47h,"Beijing, China",hi,2023-06-20,43143.0,0,0,0
user_y0232w01,"Johannesburg, South Africa",fr,2023-04-01,14198.0,0,0,0
user_reqsqicb,"Toronto, Canada",hi,2023-03-04,49432.0,0,0,0
user_aqe9wzh2,"New York, USA",pt,2023-11-27,34088.0,0,0,0
user_ff9hvncb,"Madrid, Spain",hi,2023-04-23,44674.0,0,0,0
user_2cw1ku4n,"Osaka, Japan",fr,2023-09-03,21168.0,0,0,0
user_37efz59m,Singapore,pt,2023-09-02,43780.0,0,0,0
user_txrypced,"Rome, Italy",de,2023-05-28,2479.0,0,0,0
user_kuoam2mf,"Toronto, Canada",fr,2023-12-18,47454.0,0,0,0
user_bcl4gqby,"São Paulo, Brazil",ar,2023-05-11,20758.0,0,0,0
user_y5urixy6,"Munich, Germany",pt,2023-12-26,445.0,0,0,0
user_02sm9ly7,"Seoul, South Korea",ru,2023-10-12,48317.0,0,0,0
user_9ksxfq3r,"Manchester, UK",zh,2023-03-18,49368.0,0,0,0
user_ovph1ui0,"New York, USA",de,2023-11-11,41310.0,0,0,0
user_pywq9u0v,"Dubai, UAE",zh,2023-12-27,21892.0,0,0,0
user_q8v94nlh,"Houston, USA",ar,2023-07-16,21147.0,0,0,0
user_cfz014a5,"Munich, Germany",zh,2023-12-06,44736.0,0,0,0
user_1gol317c,"Shanghai, China",ru,2023-06-04,10814.0,0,0,0
user_8c2t4hs8,"Rome, Italy",es,2023-02-01,7988.0,0,0,0
user_m8iw7i4v,"Toronto, Canada",ar,2023-01-13,38283.0,0,0,0
user_ft4u9ffd,"Los Angeles, USA",pt,2023-09-02,48667.0,0,0,0
user_52k9e623,"Rome, Italy",ja,2023-05-23,23441.0,0,0,0
user_alnj3vsd,"New York, USA",ja,2023-11-16,28413.0,0,0,0
user_oy2uc0b2,"Madrid, Spain",hi,2023-10-24,19124.0,0,0,0
user_7m4u5drn,"Rio de Janeiro, Brazil",pt,2023-02-20,40653.0,0,0,0
user_1s351pwn,"Mexico City, Mexico",es,2023-04-15,13971.0,0,0,0
user_xw9kkgik,"Lagos, Nigeria",de,2023-06-04,12357.0,0,0,0
user_8bcte4x2,"São Paulo, Brazil",ja,2023-10-31,46936.0,0,0,0
user_uyyao98x,"Chicago, USA",hi,2023-01-11,11625.0,0,0,0
user_ogtvuuki,"Cairo, Egypt",es,2023-12-13,4459.0,0,0,0
user_pmor94x3,"Mumbai, India",zh,2023-03-24,7510.0,0,0,0
user_h8y1m5k9,"Barcelona, Spain",en,2023-02-09,38418.0,0,0,0
user_fchpzhlh,"Shanghai, China",pt,2023-08-03,24220.0,0,0,0
user_00evmn72,"Johannesburg, South Africa",hi,2023-03-28,28265.0,0,0,0
user_d88b8qoh,"São Paulo, Brazil",en,2023-02-12,1569.0,0,0,0
user_eies3y7t,"Rio de Janeiro, Brazil",es,2023-10-27,8695.0,0,0,0
user_r7rpurvq,"Los Angeles, USA",hi,2023-09-27,2812.0,0,0,0
user_iydubon4,"Toronto, Canada",hi,2023-11-25,3178.0,0,0,0
user_ytwjdefg,"Mumbai, India",zh,2023-01-11,8878.0,0,0,0
user_1in5bvdf,Singapore,ar,2023-09-16,7749.0,0,0,0
user_j4z9koyz,"Shanghai, China",zh,2023-05-23,20300.0,0,0,0
user_n59vpv83,"New York, USA",hi,2023-10-21,32421.0,0,0,0
user_wr2785sn,"New York, USA",ar,2023-12-05,12713.0,0,0,0
user_gpq94odr,"London, UK",ar,2023-02-02,39793.0,0,0,0
user_49claaw8,"Milan, Italy",de,2023-10-22,36636.0,0,0,0
user_gyx5gifk,"Vancouver, Canada",es,2023-04-29,3302.0,0,0,0
user_rm8c3wgs,"Milan, Italy",ar,2023-05-19,23940.0,0,0,0
user_5t7flftu,"Beijing, China",ru,2023-09-06,24133.0,0,0,0
user_a2a9oe87,Singapore,ru,2023-10-16,27688.0,0,0,0
user_gb2vq8n8,Singapore,en,2023-06-17,22892.0,0,0,0
user_yn18x47n,"Cairo, Egypt",hi,2023-04-24,16381.0,0,0,0
user_6gy6nrlo,"Mumbai, India",hi,2023-04-25,17618.0,0,0,0
user_m3w9lbt0,"Seoul, South Korea",zh,2023-10-27,24034.0,0,0,0
user_kgeoogvo,"Chicago, USA",en,2023-10-14,39218.0,0,0,0
user_5n6jz0q7,Singapore,es,2023-10-19,21262.0,0,0,0
user_hln16pdf,"Delhi, India",ar,2023-09-13,31944.0,0,0,0
user_bf0xs7co,Singapore,ru,2023-08-24,39894.0,0,0,0
user_0digod7y,"Cairo, Egypt",ar,2023-07-31,27536.0,0,0,0
user_086yixlz,"Paris, France",ar,2023-04-29,36105.0,0,0,0
user_ji15uy0l,"London, UK",zh,2023-09-07,44142.0,0,0,0
user_sumcbxzj,"Toronto, Canada",ja,2023-05-01,27073.0,0,0,0
user_ruzvsfpj,"Beijing, China",en,2023-11-23,7098.0,0,0,0
user_5jzr83cf,"Sydney, Australia",ja,2023-09-30,28802.0,0,0,0
user_s7fkmb0p,"Houston, USA",ar,2023-07-14,35780.0,0,0,0
user_3cp9v5hy,"Johannesburg, South Africa",de,2023-05-26,11273.0,0,0,0
user_z2r9v1ms,"Los Angeles, USA",es,2023-06-16,1897.0,0,0,0
user_t4qd1q5j,"London, UK",ja,2023-06-01,18639.0,0,0,0
user_v20bhdbp,"Barcelona, Spain",es,2023-06-02,6540.0,0,0,0
user_najfasrj,"London, UK",ja,2023-12-01,3919.0,0,0,0
user_xjkv8d43,"Houston, USA",hi,2023-07-12,13651.0,0,0,0
user_oaiwrlyl,"Rio de Janeiro, Brazil",fr,2023-08-05,29790.0,0,0,0
user_vhsumg9c,"Dubai, UAE",ru,2023-08-28,32650.0,0,0,0
user_pbn2tgep,"Paris, France",fr,2023-03-01,38343.0,0,0,0
user_lpaf67a1,"Los Angeles, USA",de,2023-07-18,47406.0,0,0,0
user_3m0fddpp,"Toronto, Canada",fr,2023-03-01,327.0,0,0,0
user_52mjcujd,"Chicago, USA",en,2023-12-25,20543.0,0,0,0
user_4a0layyx,"Johannesburg, South Africa",zh,2023-04-04,39364.0,0,0,0
user_96uhzseg,"London, UK",ar,2023-04-24,27186.0,0,0,0
user_e6tqf43a,"Beijing, China",fr,2023-10-13,30497.0,0,0,0
user_4ol58cyf,"Lyon, France",fr,2023-12-24,22618.0,0,0,0
user_w4tb9pr9,"Los Angeles, USA",pt,2023-11-25,47532.0,0,0,0
user_tl3fefo0,"Tokyo, Japan",ar,2023-12-02,11653.0,0,0,0
user_9v1fxe3b,"Houston, USA",ru,2023-06-04,33330.0,0,0,0
user_lafp17kc,"Shanghai, China",zh,2023-05-14,40151.0,0,0,0
user_pp3dgfak,"Seoul, South Korea",es,2023-10-01,109.0,0,0,0
user_pr7bcf45,"Chicago, USA",fr,2023-08-05,30128.0,0,0,0
user_nk06mmye,"Beijing, China",ru,2023-01-31,34221.0,0,0,0
user_22etnc8h,"Berlin, Germany",de,2023-02-10,41143.0,0,0,0
user_5gxidbb7,"Houston, USA",pt,2023-12-14,37766.0,0,0,0
user_wr3q3r0o,"Berlin, Germany",zh,2023-05-18,17020.0,0,0,0
user_qrddznnv,"Berlin, Germany",de,2023-05-31,7821.0,0,0,0
user_ku7fboeu,"Osaka, Japan",ja,2023-08-26,41538.0,0,0,0
user_9m6lzkx0,"Paris, France",zh,2023-12-01,15072.0,0,0,0
user_tjzr3rrj,"New York, USA",fr,2023-05-26,5652.0,0,0,0
user_c2tfuv1t,"Houston, USA",ru,2023-01-18,339.0,0,0,0
user_6fijt4ks,"Lyon, France",hi,2023-02-28,44023.0,0,0,0
user_1depqq3s,"Vancouver, Canada",fr,2023-09-19,22365.0,0,0,0
user_zwtxksrs,"Houston, USA",es,2023-12-13,1009.0,0,0,0
user_j9uoodiz,"New York, USA",ja,2023-05-03,15236.0,0,0,0
user_1461f2hf,"Lagos, Nigeria",ar,2023-03-18,44644.0,0,0,0
user_kzbok9uv,"Beijing, China",fr,2023-07-07,11473.0,0,0,0
user_egbm0x5r,"Manchester, UK",pt,2023-12-22,8593.0,0,0,0
user_os4zasf3,"Toronto, Canada",ru,2023-05-09,11237.0,0,0,0
user_zeatlk93,"Mexico City, Mexico",ar,2023-11-22,17607.0,0,0,0
user_ysbkmmxf,"Toronto, Canada",ja,2023-03-31,46203.0,0,0,0
user_vfz790ui,"Delhi, India",ja,2023-08-19,39245.0,0,0,0
user_4ald4jkl,"Beijing, China",pt,2023-06-27,45703.0,0,0,0
user_d9971ba6,"Dubai, UAE",hi,2023-03-27,13964.0,0,0,0
user_cwh9v5dk,"Munich, Germany",en,2023-09-08,17364.0,0,0,0
user_lyccsofd,"Manchester, UK",hi,2023-10-06,10310.0,0,0,0
user_zbmsjsbn,"Shanghai, China",ru,2023-12-04,25016.0,0,0,0
user_5exkshy7,"Rio de Janeiro, Brazil",ja,2023-09-19,43729.0,0,0,0
user_zdj1d4y5,"London, UK",es,2023-01-06,11492.0,0,0,0
user_op7k2mli,"Tokyo, Japan",en,2023-01-13,24762.0,0,0,0
user_pvhgwztj,"Munich, Germany",hi,2023-10-28,39975.0,0,0,0
user_pg17nta6,"Los Angeles, USA",de,2023-07-12,2363.0,0,0,0
user_omum896s,"Rome, Italy",de,2023-01-07,1160.0,0,0,0
user_488o0j8b,"Sydney, Australia",en,2023-07-06,33551.0,0,0,0
user_jlw733x7,"Shanghai, China",ar,2023-08-10,39303.0,0,0,0
user_0xdo28q7,"Vancouver, Canada",ja,2023-06-20,21353.0,0,0,0
user_uo5emkil,"Barcelona, Spain",de,2023-01-22,21276.0,0,0,0
user_kbdvf8d6,"Tokyo, Japan",es,2023-01-14,4645.0,0,0,0
user_zfhfi8vl,"Los Angeles, USA",hi,2023-11-11,25841.0,0,0,0
user_vu9y0rv6,"Madrid, Spain",fr,2023-07-31,45870.0,0,0,0
user_bxly4qsk,"Melbourne, Australia",de,2023-06-09,37124.0,0,0,0
user_8ko1uayz,"Mumbai, India",ar,2023-10-16,26642.0,0,0,0
user_cgjc9dik,"Los Angeles, USA",ja,2023-06-26,14179.0,0,0,0
user_ugd6vymw,"Rome, Italy",hi,2023-10-31,40742.0,0,0,0
user_bsrrv0ob,"Lagos, Nigeria",en,2023-07-08,14576.0,0,0,0
user_octykp3s,"Barcelona, Spain",zh,2023-02-05,13203.0,0,0,0
user_7vpwoqp2,"Seoul, South Korea",zh,2023-09-14,18406.0,0,0,0
user_xy0zqsx1,"Osaka, Japan",ru,2023-11-18,46574.0,0,0,0
user_ljik1yxy,"Johannesburg, South Africa",de,2023-03-25,33695.0,0,0,0
user_v85ub55d,"London, UK",pt,2023-04-10,39315.0,0,0,0
user_21t39k1j,"Paris, France",en,2023-11-13,41573.0,0,0,0
user_nhmgke5n,"Rio de Janeiro, Brazil",de,2023-12-03,9937.0,0,0,0
user_4xle01hd,"Paris, France",ar,2023-05-05,9516.0,0,0,0
user_5k81svok,"Milan, Italy",de,2023-08-19,8124.0,0,0,0
user_xbva0qcq,"Manchester, UK",hi,2023-07-17,21901.0,0,0,0
user_i5gyaj59,"Rome, Italy",zh,2023-02-26,26215.0,0,0,0
user_cw087eow,"Chicago, USA",zh,2023-10-11,31159.0,0,0,0
user_4h468qeh,"Munich, Germany",ru,2023-09-25,31209.0,0,0,0
user_he9lmvpu,"Houston, USA",hi,2023-11-03,46685.0,0,0,0
user_pfk0frq8,"Lagos, Nigeria",de,2023-01-29,6808.0,0,0,0
user_bpm9h48i,"Rio de Janeiro, Brazil",es,2023-04-03,16456.0,0,0,0
user_n3hsc00d,"London, UK",de,2023-11-08,6692.0,0,0,0
user_mbfbjjix,"New York, USA",zh,2023-06-09,11084.0,0,0,0
user_vx8uw7j8,"Osaka, Japan",zh,2023-06-24,19339.0,0,0,0
user_lr3fagdl,"Paris, France",en,2023-10-13,21509.0,0,0,0
user_ls1b021f,Singapore,hi,2023-08-10,42127.0,0,0,0
user_3v5bmc1w,"Johannesburg, South Africa",ar,2023-11-22,45585.0,0,0,0
user_2kpx7bq7,"Manchester, UK",zh,2023-08-02,1954.0,0,0,0
user_7ynl9cyw,"London, UK",es,2023-04-07,24437.0,0,0,0
user_jp89dfll,"Osaka, Japan",zh,2023-06-23,47314.0,0,0,0
user_zh3km46r,"Melbourne, Australia",ru,2023-04-24,44219.0,0,0,0
user_0snf4coc,"São Paulo, Brazil",de,2023-07-27,42927.0,0,0,0
user_67hyf45u,"Vancouver, Canada",de,2023-04-05,898.0,0,0,0
user_r81b8x1v,"Tokyo, Japan",en,2023-10-07,43520.0,0,0,0
user_bxxatzfk,"Paris, France",ru,2023-01-02,15151.0,0,0,0
user_7vp5lq28,"Mexico City, Mexico",es,2023-12-21,27066.0,0,0,0
user_wny0eggt,"Tokyo, Japan",pt,2023-02-09,7793.0,0,0,0
user_eatb59cy,"Mexico City, Mexico",en,2023-08-02,39881.0,0,0,0
user_kuccczbl,"Cairo, Egypt",zh,2023-02-28,24509.0,0,0,0
user_ul3t78j5,"Manchester, UK",ar,2023-11-03,49287.0,0,0,0
user_p382lkdc,"New York, USA",fr,2023-08-15,23676.0,0,0,0
user_v90c7v7k,"Manchester, UK",en,2023-02-08,38478.0,0,0,0
user_3j8m535e,"Tokyo, Japan",ar,2023-06-28,24336.0,0,0,0
user_ykcupti7,"Milan, Italy",en,2023-03-01,20735.0,0,0,0
user_6am6m4he,"Milan, Italy",ru,2023-12-29,42340.0,0,0,0
user_bxh59css,"Rome, Italy",en,2023-10-22,34876.0,0,0,0
user_739k0164,"Rome, Italy",fr,2023-02-16,13285.0,0,0,0
user_nv39lexw,"Chicago, USA",ar,2023-07-03,6441.0,0,0,0
user_21xbx95a,"Dubai, UAE",es,2023-01-28,37334.0,0,0,0
user_6q691qyw,"Johannesburg, South Africa",de,2023-02-22,44759.0,0,0,0
user_84886kht,"Cairo, Egypt",ja,2023-06-30,17475.0,0,0,0
user_d0m2tiau,"Seoul, South Korea",ru,2023-06-04,8439.0,0,0,0
user_chlfff5h,"Cairo, Egypt",fr,2023-02-16,11640.0,0,0,0
user_34epscp1,"Mexico City, Mexico",zh,2023-05-03,8767.0,0,0,0
user_52nwb0a6,"Melbourne, Australia",pt,2023-10-31,17113.0,0,0,0
user_0bjcdj9t,"Osaka, Japan",pt,2023-07-31,40001.0,0,0,0
user_oknxkzax,"Manchester, UK",en,2023-12-13,34257.0,0,0,0
user_zftpt5jm,"Lagos, Nigeria",pt,2023-04-19,33930.0,0,0,0
user_nocj2u22,"Mumbai, India",hi,2023-08-20,24513.0,0,0,0
user_ktq7v6k9,"Paris, France",de,2023-03-02,26436.0,0,0,0
user_9mtets0p,"Johannesburg, South Africa",pt,2023-09-09,8262.0,0,0,0
user_f1zb31m9,"Shanghai, China",es,2023-05-30,46628.0,0,0,0
user_xeefhrn8,"Manchester, UK",pt,2023-02-07,43744.0,0,0,0
user_3y9hmsqu,"Lagos, Nigeria",fr,2023-05-28,4352.0,0,0,0
user_87kc1g6d,"Houston, USA",hi,2023-05-05,7238.0,0,0,0
user_l5tg9fs9,"Munich, Germany",es,2023-10-08,8582.0,0,0,0
user_wozqxxuj,"Lyon, France",ja,2023-09-08,32180.0,0,0,0
user_jbexdryn,"Barcelona, Spain",zh,2023-12-20,35471.0,0,0,0
user_65x8ekq5,"Vancouver, Canada",ru,2023-05-07,11582.0,0,0,0
user_xetn4exw,"Dubai, UAE",ja,2023-08-09,14902.0,0,0,0
user_burti9os,"Rome, Italy",pt,2023-10-30,19117.0,0,0,0
user_1dor4ub9,"Melbourne, Australia",ru,2023-05-20,3948.0,0,0,0
user_2f0wwm7k,"Rio de Janeiro, Brazil",ja,2023-02-20,38582.0,0,0,0
user_bpeh6r2x,"Rome, Italy",ar,2023-11-15,39573.0,0,0,0
user_nopk6luq,"Tokyo, Japan",ja,2023-08-27,19663.0,0,0,0
user_h2cc650s,"Toronto, Canada",ja,2023-09-04,12019.0,0,0,0
user_69szlmwo,"New York, USA",zh,2023-11-05,15267.0,0,0,0
user_rn59h12j,"Houston, USA",hi,2023-08-25,16164.0,0,0,0
user_ztrgkwrt,"Johannesburg, South Africa",es,2023-08-27,30306.0,0,0,0
user_nf5l9rnd,"Johannesburg, South Africa",ru,2023-11-10,34045.0,0,0,0
user_tlwy34pg,"New York, USA",es,2023-12-29,24453.0,0,0,0
user_f7gw8r95,"Manchester, UK",zh,2023-10-21,14142.0,0,0,0
user_katitpu9,"Beijing, China",es,2023-02-06,23216.0,0,0,0
user_do27uxxo,"Seoul, South Korea",es,2023-04-17,17481.0,0,0,0
user_v5erx0ex,"Barcelona, Spain",hi,2023-04-26,17290.0,0,0,0
user_29wn0kte,"Shanghai, China",es,2023-05-07,24106.0,0,0,0
user_r7eg1rac,"Houston, USA",fr,2023-04-15,2052.0,0,0,0
user_vdgsk6rt,"Milan, Italy",fr,2023-04-01,38095.0,0,0,0
user_8hlbgldx,"Vancouver, Canada",ru,2023-06-01,13905.0,0,0,0
user_ckihmwlk,"Berlin, Germany",es,2023-08-31,20122.0,0,0,0
user_t7iq5b8i,"São Paulo, Brazil",es,2023-10-24,16997.0,0,0,0
user_5c73xjvg,"Berlin, Germany",fr,2023-03-18,33817.0,0,0,0
user_gi4jvjqd,"Tokyo, Japan",hi,2023-03-05,41198.0,0,0,0
user_ekw6pu9s,"Barcelona, Spain",de,2023-06-05,13820.0,0,0,0
user_unr2aqgd,"Cairo, Egypt",ja,2023-12-30,9404.0,0,0,0
user_0aacyvtz,"Rome, Italy",ru,2023-01-19,1452.0,0,0,0
user_zwtc0w1c,"London, UK",en,2023-12-17,5798.0,0,0,0
user_9px5q0by,"Lyon, France",zh,2023-12-23,46167.0,0,0,0
user_ouggehu2,"Manchester, UK",zh,2023-02-27,29402.0,0,0,0
user_9lyd7sqy,"Melbourne, Australia",zh,2023-09-05,27460.0,0,0,0
user_ewvhln58,"Seoul, South Korea",fr,2023-08-01,29588.0,0,0,0
user_uioec9tu,"Rome, Italy",pt,2023-06-17,26060.0,0,0,0
user_ixw57ddo,"Chicago, USA",de,2023-08-14,49484.0,0,0,0
user_86lxvpfg,"Lagos, Nigeria",pt,2023-01-06,12675.0,0,0,0
user_wfoibt5f,"Melbourne, Australia",pt,2023-09-29,49332.0,0,0,0
user_t0di0wp6,"Milan, Italy",ar,2023-01-20,4750.0,0,0,0
user_7gm44p81,"Toronto, Canada",fr,2023-07-02,1960.0,0,0,0
user_o7ao5viq,"Dubai, UAE",zh,2023-11-14,19308.0,0,0,0
user_dxyefwh5,"Tokyo, Japan",fr,2023-02-01,47791.0,0,0,0
user_rtp2dykx,"Berlin, Germany",es,2023-06-07,14113.0,0,0,0
user_q2stxtlj,"Mexico City, Mexico",zh,2023-12-30,44195.0,0,0,0
user_vlsb91yi,"Vancouver, Canada",ar,2023-10-30,31473.0,0,0,0
user_60qt3bld,"Toronto, Canada",hi,2023-01-10,39963.0,0,0,0
user_f2smsclm,"Paris, France",fr,2023-09-10,5978.0,0,0,0
user_fumgsyfe,"Los Angeles, USA",es,2023-03-18,40156.0,0,0,0
user_t028mbub,"Osaka, Japan",en,2023-04-21,49727.0,0,0,0
user_l8ovyk6s,"New York, USA",ja,2023-10-08,30100.0,0,0,0
user_uw0vd87k,"Milan, Italy",hi,2023-10-16,11640.0,0,0,0
user_ctdjnqvi,"Dubai, UAE",hi,2023-02-16,34193.0,0,0,0
user_2bqhmzq3,"Milan, Italy",pt,2023-10-08,30207.0,0,0,0
user_k16jgobs,"New York, USA",zh,2023-09-08,35293.0,0,0,0
user_ay79c8du,"Barcelona, Spain",ru,2023-01-05,21312.0,0,0,0
user_2ecys8dy,Singapore,ru,2023-08-30,34991.0,0,0,0
user_t3oblcqc,"Osaka, Japan",en,2023-07-27,20765.0,0,0,0
user_f7siruac,"Milan, Italy",es,2023-02-01,42293.0,0,0,0
user_csluibwk,"Tokyo, Japan",pt,2023-09-08,19091.0,0,0,0
user_g2hbxvtg,"Chicago, USA",ar,2023-12-01,46791.0,0,0,0
user_73jr6imn,"Berlin, Germany",ru,2023-08-13,7267.0,0,0,0
user_d8ouiga8,"Los Angeles, USA",de,2023-04-06,5270.0,0,0,0
user_8h6gfa0x,"Toronto, Canada",es,2023-10-11,14596.0,0,0,0
user_9i3o9pky,"Milan, Italy",de,2023-07-08,42591.0,0,0,0
user_0nzzm3ff,"Munich, Germany",es,2023-01-25,16757.0,0,0,0
user_ouwnxemr,"Delhi, India",fr,2023-04-12,28826.0,0,0,0
